"id","code","b00","b01","b02","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32","b33","b34","b35","b36","b37","b38","b39","b40","b41","b42","b43","b44","b45","b46","b47","b48","b49","b50","b51","b52","b53","b54","b55","b56","b57","b58","zip"
"2349-15","1000009","$-255.16",21.381953,13.832125,17.06144,-1.635549,-7.020235,22.132033,632.0,8.684472,9.191776,-1.212354,-0.287961,17.885936,5.0,5.0,-9.772385,21.179389,7.6684,1.86018,16.050457,-2.584879,"Central",4.242392,-2.599085,1.546388,777.0,-5.465645,13.111977,-5.835018,4.529975,-12.494748,-0.117525,-18.161304,43.01,"Wednesday","0.0 %",5.221128,21.780454,-39.966937,7.0,0.657069,12.085637,-13.624509,-16.499912,5.350276,8.629513,8.425808,-6.052101,2.9,-3.560219,-8.713192,-8.776167,21.509046,-13.54075,-100.531666,-18.955741,1.257009,6.305651,"Jun","97101"
"3385-26","1000002","1381.02",-16.815378,-7.625443,-27.012716,25.31252,-14.249893,10.118654,634.0,-2.63533,7.280067,5.538588,3.468783,-7.393867,7.0,6.0,14.480214,4.808442,5.248146,-10.018834,-0.198563,2.224581,"Central",-3.545737,-0.400827,-0.109796,693.0,-6.186682,10.358288,-5.152507,6.938589,-20.263782,3.625227,-7.253181,145.91,"Wed","0.0%",8.581115,-32.211313,-7.411298,7.0,-2.995831,-20.023628,-13.699794,-7.977302,4.140651,-0.913997,6.837591,-5.399967,134.4,20.492806,25.222472,-9.654162,-14.937115,-5.23087,-7.528203,-14.160147,1.360017,9.752102,"jul","64141"
"1389-97","1000002","$ -326.0",6.570389,-43.683021,-9.354209,30.470227,-18.500802,-5.530773,688.0,-1.086717,4.915332,4.228807,6.056103,48.886913,5.0,7.0,14.40064,5.622407,-20.472765,-21.290578,8.670314,-46.909472,"Central",-2.611486,-4.0426,2.610863,808.0,-2.688175,13.080198,-14.103115,0.35626,-18.114609,18.030698,-0.076987,-47.02,"thu.","0.01",8.667309,-2.907131,-21.358586,6.0,2.565991,-4.445339,-16.046634,-14.007636,-3.214298,-18.645758,24.985872,-2.955004,62.15,-1.975156,4.897716,-4.607138,11.180281,-14.168647,-46.687275,-10.172372,-0.690382,11.200584,"August","60880"
"9085-30","1000009","-1240.8",0.858502,-1.645743,-42.600973,23.976681,-6.935419,14.75517,400.0,-0.651034,9.831969,12.743406,4.08637,-39.647781,6.0,5.0,-18.79945,5.095346,16.290341,7.959977,12.029142,36.616807,"Central",-77.283664,-3.697322,5.374624,857.0,-6.315776,11.169976,-12.173975,-1.438531,-6.623653,1.031899,-3.061807,118.37,"Thu.","-0.03%",12.224852,-36.157453,4.197957,5.0,-0.875441,6.780552,-11.663423,-14.477915,15.528768,8.309539,16.252831,-11.400095,-77.07,-10.427599,54.940544,10.071762,33.838903,-11.519463,73.552027,-11.911473,-0.602529,4.075182,"Sep.","50635"
"8435-32","1000008","472.18",27.283706,-10.474145,-23.893981,12.735823,-3.179262,23.026437,542.0,-2.303944,9.317399,-8.671987,-13.816252,-51.633097,5.0,7.0,18.201701,-32.361368,-4.272205,-4.362018,-1.349487,20.224134,"Central",35.92906,-3.243224,1.998951,739.0,-3.014144,9.223361,-10.006745,6.841089,3.989687,9.922242,-7.621411,-69.34,"Thu.","-0.03%",18.055101,8.530805,17.620669,3.0,4.187672,12.537451,-15.470259,-10.437044,19.47082,-7.479723,30.827901,-4.506976,28.61,6.819757,16.084524,7.827486,-8.647519,-12.937233,-27.831147,-6.307402,0.287484,10.355581,"jul","56084"
"4648-84","1000003","$ -109.71",40.675964,31.580006,-4.094516,45.908503,-4.213149,12.775832,400.0,-9.923005,8.196191,19.077364,-9.88376,-48.522496,4.0,6.0,-33.529622,42.745935,-12.243744,-10.561843,-0.948247,7.278006,"East",-43.170144,-4.460839,1.4893,942.0,-1.132043,13.929106,5.605954,-3.897446,-13.857613,10.311852,-11.123323,58.77,"thu.","0.02",20.014497,17.153666,19.542822,7.0,-1.731615,-12.998293,-6.406669,-14.922101,9.334765,-8.779566,16.464641,-7.92686,37.62,21.8682,16.125455,-4.818912,3.399383,-7.338984,-53.748884,-10.01082,-1.320784,6.190616,"May","99999"
"5016-80","1000002","$-971.55",1.736127,19.002506,26.099364,2.481469,-6.918405,13.886917,423.0,-6.351983,3.042903,-4.881359,2.678705,25.589378,7.0,5.0,-0.52744,-9.298173,20.210164,-9.895914,-1.901143,16.940358,"Central",6.06579,-3.288552,6.580161,1000.0,-11.788336,12.005199,-10.417377,7.587755,-19.272901,-11.790724,-12.800941,30.11,"thu","0.02",15.567164,1.117434,27.180892,5.0,-2.896996,-23.337039,-10.208905,-15.169341,1.127965,33.744308,20.881708,-17.131755,17.07,-16.095298,-50.287864,4.901518,-14.887798,-20.789189,20.606678,-9.449945,-1.420803,9.797726,"June","18624"
"8716-25","1000002","85.55",25.137123,13.392992,-4.941644,11.080297,-7.320809,3.284245,754.0,-2.337956,8.665153,4.182227,3.493771,-1.665917,5.0,6.0,-8.006031,-8.071026,-2.985087,-16.185563,25.701679,33.826387,"Central",32.715766,-5.891191,0.734761,922.0,-8.136296,9.484567,1.495738,-0.601941,-10.945784,27.165831,-0.850316,45.65,"Wed.","0.01",16.030219,-1.501467,-40.146903,4.0,-0.62674,2.002605,-15.565493,-23.008658,7.096381,12.467435,13.039439,-7.085325,-89.73,12.803882,-11.341288,4.50594,-19.542241,-7.806103,-47.347648,-12.517946,2.1018,6.352217,"june","51303"
"7880-78","1000003","-110.85",14.20191,-10.778535,10.956588,7.121456,-9.400283,9.94273,488.0,-10.315133,15.936804,-5.993074,-5.383854,-8.569892,7.0,8.0,-0.649754,-9.70679,-6.452874,-2.646744,8.903399,-12.088572,"Central",29.586731,-4.996543,1.079073,1008.0,-6.332974,12.107702,6.138494,2.085437,-2.313204,24.14132,-10.444769,50.72,"thursday","0.0",29.418946,0.359041,-10.983473,7.0,-2.912165,9.117672,-15.180091,-19.796016,6.13156,4.043518,13.554687,-9.047765,41.34,18.737469,13.898748,-7.041,12.360005,-8.916551,-9.530863,-8.090036,4.044073,4.81068,"jul","48815"
"7656-9","1000009","-940.74",33.765685,-79.149819,54.507828,-39.795967,-13.345392,-5.632737,688.0,-3.248333,5.961171,11.608675,3.671591,-6.329149,6.0,6.0,14.304542,34.528223,3.087961,-37.105061,3.317039,19.24346,"Central",20.627529,-5.587479,1.924191,1153.0,-10.261376,12.175208,10.556394,-0.117326,-24.496141,4.691553,-14.593882,11.81,"Thursday","-0.0",19.99518,-7.134675,13.596569,6.0,0.953567,8.01218,-16.041467,-2.116764,6.899979,3.31798,22.836393,-2.097908,17.71,-36.574898,-18.872864,2.959312,71.2098,-4.937086,89.245417,-11.985533,-1.349078,6.420812,"jul","53127"
"7722-31","1000005","-862.0",44.201174,10.67219,-8.132602,15.310397,-11.360119,-1.831207,549.0,-8.67123,2.025334,-13.861487,8.151332,2.909141,5.0,7.0,29.653573,-32.669281,-0.099269,-14.698091,-7.130773,6.521497,"Central",49.375069,-3.446012,0.737846,1004.0,-8.675447,12.435794,11.331449,0.342261,-19.763587,5.972369,-3.484345,11.35,"fri.","0.0 %",19.287492,-19.09939,7.440326,6.0,-1.144287,-16.873052,-13.422476,-8.180405,5.221617,65.234765,28.900988,0.714791,40.43,3.328022,-32.630029,-3.57756,15.577301,-24.34526,26.08346,-10.510987,0.756968,9.276547,"April","88524"
"9101-01","1000002","$ -1116.15",-36.975309,27.092336,50.656625,-30.862207,-3.91062,34.36905,573.0,1.647778,9.667994,-0.650032,6.942329,36.011761,7.0,5.0,-3.133099,6.682447,24.26477,-3.698167,-5.21422,-8.556904,"Central",-66.696042,-5.079638,4.910873,1203.0,-9.933583,8.840202,-2.221848,-3.444889,-6.851707,-55.50155,0.785443,65.42,"wed","0.0%",17.166272,-21.383237,-16.166181,4.0,-2.579056,-19.884786,-14.355701,-11.328639,-0.03309,-21.797284,5.05747,-0.895021,-14.03,-35.279721,30.737961,0.154146,-52.61443,-7.807427,-18.44437,-8.11128,1.059474,7.346077,"sept.","00000"
"4568-87","1000001","$ 922.2",-1.370678,4.929684,36.164286,45.04633,-11.408938,21.013753,690.0,-0.555756,6.907094,9.164777,8.160353,-42.952194,5.0,5.0,1.23587,-32.663254,-8.220753,-43.109016,17.042176,16.296583,"Central",-48.492016,-3.490041,0.232311,719.0,-12.207134,12.821153,-17.612186,-2.934603,-8.075242,8.404761,-14.129713,92.33,"Wed.","-0.0",11.210176,-26.38774,-12.905238,5.0,0.770897,-19.56085,-12.700027,-17.549623,12.996068,-12.6348,19.774965,-9.449726,-158.41,6.507192,16.605499,8.87209,-32.226779,-8.294381,-4.437297,-12.795836,-0.421678,4.727824,"jul","11020"
"9999-0","1000002","432.42",-18.193617,33.562348,-4.117599,33.687861,-6.468075,13.935116,632.0,-10.719323,3.985724,4.395689,3.203953,-2.951645,5.0,7.0,-14.918234,-20.25165,-18.756809,-30.39941,24.803564,10.196189,"West",-6.157943,-5.291439,4.608417,762.0,-7.247284,11.867977,-1.499016,-2.956795,-11.302207,24.089691,-12.133763,7.95,"wed","0.01%",13.455968,7.848162,2.191155,4.0,1.692777,9.446135,-13.881309,-18.49135,-3.956792,24.342545,17.56403,6.050809,-13.43,5.879095,61.439675,0.278775,-19.006061,-3.67497,-36.53142,-9.70209,-3.455744,5.031928,"jul","94885"
"3452-95","1000002","$710.02",-5.000519,78.003964,-66.664236,-4.956069,-10.467518,-2.100216,539.0,-3.901844,8.939367,-4.969735,13.078553,42.505753,6.0,7.0,20.761926,-20.034017,18.028169,24.842292,41.340275,-0.836365,"Central",31.639531,-1.977611,3.482509,739.0,-6.135322,12.949154,11.344523,1.720071,-11.521546,-1.000517,-12.068344,63.18,"Wed","-0.01%",10.585958,-11.537646,-26.664671,6.0,-2.432461,2.484225,-12.952278,0.773196,10.890831,2.232711,10.689362,-1.898027,66.96,28.776027,67.220842,1.318187,-100.220551,-9.93379,-64.740986,-11.734096,-5.263447,5.287164,"aug.","04939"
"8506-07","1000003","$-949.83",34.099174,31.831929,76.557425,27.407016,-13.843192,1.357628,545.0,-6.114756,4.015903,-0.927474,10.912829,22.81593,5.0,8.0,5.398227,-9.835821,9.283141,-9.581252,-7.880338,46.777937,"Central",-4.861572,-3.681111,4.13167,1264.0,-8.60482,15.797728,-0.947929,1.270223,-27.926375,-15.374352,-9.515699,-12.37,"Thu.","-0.01",20.533309,50.809404,18.404892,9.0,0.614836,-7.570417,-12.479532,-2.092597,17.257783,32.27292,9.831697,-2.089303,-72.35,-37.713296,10.752286,1.721857,-41.42667,-5.82534,46.401074,-8.703228,1.926464,5.250051,"May","33281"
"7923-41","1000002","$ -16.21",1.756923,-14.257563,7.136202,36.575745,-20.941985,14.534472,710.0,-2.925369,7.014784,-2.342615,10.924628,20.651876,6.0,6.0,-14.287549,-33.206983,14.68938,-11.581589,15.523964,-22.619342,"Central",-12.11964,-3.555409,1.111369,935.0,-10.986866,11.957568,0.061811,-1.823281,-32.753783,-35.117943,-12.206604,-38.0,"Wed.","-0.01",19.462598,-63.396644,9.385636,5.0,2.654666,-10.004541,-9.205916,-8.909579,7.51902,2.734877,13.627909,-7.82335,-82.14,-8.425919,-16.09811,-2.791078,56.828183,-10.457356,12.933233,-13.305594,-0.341029,4.214543,"jul","07548"
"5597-57","1000009","341.69",23.178552,19.639655,-22.778713,-21.071802,-11.540419,12.185731,407.0,2.117951,12.35652,0.742136,6.593027,-17.539799,6.0,4.0,-6.122698,11.988694,17.489504,-18.825904,-0.439504,-3.14381,"Central",-54.71448,-4.692826,1.974122,1012.0,-6.394095,12.04153,-6.833437,3.959331,-5.099656,-9.892787,-13.90223,62.78,"Thursday","0.01",18.042965,0.666906,20.5052,5.0,-3.570736,-6.564144,-11.104938,-11.746509,5.194425,36.420306,15.67816,-3.886725,-23.01,-14.469913,-13.596363,-7.783421,0.519659,-22.675474,-24.724434,-10.351319,-0.96855,11.267796,"Jun.","72413"
"9961-53","1000003","$-348.93",-2.30182,11.747628,32.58531,18.754813,-6.245607,11.336626,648.0,-9.724737,6.324474,4.967303,1.881169,10.014306,7.0,8.0,-7.849784,7.45974,-18.429865,-0.06682,0.825256,-4.824003,"Central",-13.844159,-4.622281,2.181961,842.0,-2.561593,12.12255,-8.92057,-3.777027,-18.27523,18.457521,-4.259856,-0.12,"Tue","0.0",15.584593,38.921947,-8.073924,5.0,-2.234541,-5.191734,-11.796838,-15.87543,19.298577,-15.626768,20.858208,-8.822196,-5.27,-0.768586,32.203106,-9.814475,-56.117039,-12.034047,56.289797,-8.118836,3.13888,7.873818,"aug.","10432"
"4193-21","1000001","896.14",8.387662,-41.147549,10.649356,-39.27831,-15.60983,10.182659,672.0,-5.535541,10.961153,9.260775,2.154109,-17.250955,7.0,7.0,5.206911,1.522413,-4.560582,-17.423989,12.072275,16.636945,"Central",85.948163,-4.295918,-0.197002,1092.0,-10.213213,11.039807,-2.813398,-3.732715,7.774303,10.179575,-14.770789,-60.1,"Thursday","-0.0",6.706215,-42.354395,15.464466,4.0,0.616924,12.849611,-16.502899,-10.940576,9.686214,52.850125,15.829937,-6.212107,77.04,-18.884769,9.846324,-8.700842,6.682668,-8.00025,107.614513,-11.646601,3.102886,8.869759,"Oct.","60835"
"3893-41","1000009","$-334.28",-13.483807,5.865545,55.267391,39.367026,-15.209194,10.137254,897.0,-8.531561,7.633082,8.254366,-3.443667,15.606174,6.0,6.0,2.204829,3.004142,-0.855188,-17.22478,7.539753,-8.805574,"Central",48.554691,-5.622935,4.854995,890.0,-10.107852,14.595432,-5.733398,5.233194,-16.84401,-17.354918,-10.233866,7.37,"wednesday","0.01",20.765914,32.992589,-27.997556,5.0,-0.136908,-10.459148,-16.32716,-18.575223,10.373087,0.41248,14.920988,-24.21814,-69.78,-23.659901,-7.274716,-0.700672,14.033502,-8.835428,-17.249994,-7.463487,4.720112,10.175818,"March","73050"
"4689-8","1000009","$ 3883.24",13.721174,49.02656,34.958208,55.194503,-12.3384,27.787506,530.0,-0.842854,10.24792,-0.186998,14.866128,-37.576434,5.0,7.0,-9.53963,5.886299,-0.007297,2.891436,5.384079,1.025288,"Central",2.039501,-3.568655,3.638688,669.0,-6.025779,14.418601,-14.131223,5.989122,-13.321027,-2.070896,-5.275624,28.17,"Wed.","-0.01",9.473228,-33.382701,-51.357003,8.0,-1.586711,-2.371074,-12.01394,-16.909808,21.573034,4.153917,17.60314,-5.385796,79.9,-18.496415,-41.586415,20.537295,-13.943675,-9.419183,-60.042759,-9.542816,0.104246,4.15487,"August","42717"
"9339-48","1000002","$ 2292.67",-36.714574,81.209378,1.811984,15.318716,-12.913916,6.071647,523.0,-10.666367,8.652621,10.29345,-3.673298,-15.048471,5.0,7.0,0.337071,41.996184,-10.786211,-11.042755,40.24069,29.380444,"Central",33.97639,-6.540947,4.083952,762.0,-11.945601,10.701902,-2.28396,-3.314742,-1.758634,43.201058,-7.30955,112.49,"Wednesday","0.02",18.392247,-22.339927,-21.944685,5.0,-0.590766,1.929282,-10.052925,-14.186744,8.952282,-8.11098,7.062243,-2.49019,64.31,3.289324,-15.380389,0.026031,-43.551992,-12.12411,-28.018173,-8.105807,0.359089,6.556301,"may","07664"
"5449-35","1000003","-968.22",8.870428,-1.539898,-103.427772,18.689186,-13.365334,5.889326,912.0,2.748975,2.404263,3.841408,0.737651,44.751111,5.0,6.0,19.153358,-0.834699,44.262673,-12.03464,-3.599671,-1.258328,"Central",34.605701,-4.819355,2.033449,550.0,-3.146215,10.25688,-3.944897,1.180305,-13.795804,13.933153,-23.781625,-83.2,"wed","0.0%",5.786604,-20.953571,-15.690934,6.0,-6.969866,-12.804973,-13.044562,-16.410034,9.563197,3.055539,7.903115,3.07858,6.94,45.834733,79.885668,11.416476,35.592695,-26.564006,-5.118655,-15.16463,-5.041464,5.526717,"jun","34917"
"3598-30","1000008","-564.3",11.703716,-33.734155,5.714072,26.533483,-13.716239,25.149067,638.0,-3.421851,10.64454,-3.68847,-4.681539,-5.65918,5.0,6.0,5.87859,32.278164,25.584408,32.755779,-14.365535,-37.610265,"Central",-11.100805,-3.25883,1.58735,1029.0,-3.971547,10.60537,-8.701809,5.978751,-11.119984,-5.238209,-3.469726,-47.66,"thu","0.0%",5.0596,-7.020921,-20.93803,5.0,-3.9796,7.600396,-11.841785,-9.425147,4.08179,-17.820034,10.474517,-8.351991,8.61,17.81684,0.44071,-22.108375,6.905438,-6.641894,-35.481932,-15.516614,-3.425382,12.442896,"jul","38977"
"2211-76","1000002","177.03",-16.435012,2.97691,27.514154,47.782799,-7.466941,21.369381,710.0,-0.668697,6.854979,1.196671,-1.093418,-7.140645,6.0,8.0,-2.015422,-12.334161,-27.895492,-6.722518,16.307246,24.897343,"Central",-44.982477,-2.394691,8.696025,713.0,-8.811169,12.437449,-14.152929,-0.517607,-12.223219,11.306787,-4.332832,-60.81,"Wed","0.0%",14.779638,-5.976337,24.741574,8.0,1.15363,-10.273071,-16.335189,-6.25557,1.437819,7.164087,11.174382,3.287118,5.75,-28.908134,43.849582,-17.221607,26.564679,-27.150394,-88.969912,-13.564498,-0.080533,7.582279,"Jun.","83047"
"2846-33","1000002","$-1525.66",28.867697,9.738701,-68.095533,-0.223163,-15.881448,17.167729,476.0,-5.50908,12.678498,7.097459,-0.339168,-57.925183,5.0,6.0,16.89562,5.725697,-9.664204,-13.767718,17.675741,23.873542,"Central",27.926208,-4.193973,6.475743,683.0,-12.333102,10.015072,6.50399,-0.050259,-4.176426,-3.862786,-5.693657,44.55,"thu","-0.0",10.708191,5.612469,7.093958,7.0,-2.76605,-9.115945,-9.924296,-11.316919,11.949757,-5.643146,11.293766,-6.37638,26.25,-26.27174,45.231118,8.894869,7.27285,-5.770016,-28.189047,-12.992499,0.625208,11.252818,"May","01398"
"4528-0","1000001","$-1231.67",23.375799,12.105396,-66.950411,14.661039,-5.593328,15.910752,461.0,-11.658228,2.097221,9.551968,-2.530204,-40.187751,4.0,9.0,-5.857442,-1.283407,0.01156,-7.40816,-8.577794,23.976879,"Central",14.79528,-5.922883,6.910082,979.0,-4.272471,13.280691,4.026288,-4.806265,0.831409,0.005837,-8.767598,-90.87,"thu.","-0.02",25.168328,-16.602456,19.929796,9.0,-3.672345,-35.175256,-12.142634,-10.574499,1.100618,6.685104,18.547013,-19.557501,-13.22,-6.097288,-8.900796,-4.732918,-2.414952,-12.1619,26.481225,-10.867054,0.513421,3.854361,"November","14274"
"8064-30","1000003","611.46",5.80339,18.968979,49.367255,35.59024,-7.912897,21.281636,752.0,0.033033,2.514445,4.138159,-1.786685,-26.608431,6.0,6.0,-4.191834,-6.141038,-28.01743,21.811802,-1.093575,14.776231,"Central",26.397392,-3.644844,3.621727,997.0,-6.926611,10.361761,-12.335562,-3.015911,-22.249725,22.408492,-3.866331,-65.31,"wednesday","0.01",18.251642,-39.327591,8.635913,5.0,-1.491349,-7.870096,-12.650481,-9.090128,6.302665,-3.721582,9.051276,-6.575349,6.32,-24.51128,20.114764,-8.100182,-109.170887,-15.506345,11.495481,-9.972174,-1.71622,5.209256,"Sept.","42352"
"5110-86","1000009","$795.65",46.71509,47.98273,-69.761516,8.755838,-4.974768,8.147609,519.0,4.559796,0.528591,-0.206479,12.908561,-8.599629,7.0,8.0,-22.951251,4.36174,14.481779,-11.102945,26.367165,51.929457,"Central",-34.301189,-2.946704,1.783147,857.0,-6.64937,11.393228,1.326459,-2.423406,3.603325,-17.486974,-12.540298,17.62,"Thu.","-0.02",14.41606,10.956467,-20.311793,4.0,0.521551,-0.773284,-9.060787,-20.585795,16.140985,12.186632,10.984624,8.164689,34.08,1.059992,-28.602472,-2.054031,-27.837943,-17.019562,19.491502,-9.886373,-0.575105,14.01776,"Sep.","48507"
"5066-95","1000002","-1285.87",17.542704,-49.628011,-30.321674,32.901633,-15.900827,13.501508,583.0,-2.061441,9.817565,6.915596,6.225852,41.729156,5.0,7.0,-13.684458,-11.813869,7.384272,18.087073,-2.045287,44.44811,"Central",12.83048,-2.068393,6.354433,1025.0,-5.319746,11.822443,-0.115066,-2.943301,-19.114239,2.06899,-4.234427,33.66,"mon","0.01",19.559106,60.359996,2.593003,5.0,1.538127,-1.453081,-14.141471,-15.690951,6.999352,-8.686339,5.085118,0.983116,-44.01,-34.076968,41.38429,-7.296879,41.644009,-1.838489,-111.400394,-10.367753,1.341183,11.852484,"jul","07180"
"7751-49","1000003","$-88.86",-31.977981,-4.56927,71.597507,6.542805,5.429009,4.981784,472.0,-4.23279,6.834965,9.727006,4.730661,-41.777262,7.0,6.0,1.117118,40.418628,-11.325633,0.129523,0.968987,-21.304057,"Central",38.665142,-3.83596,2.389314,1134.0,-5.519031,11.011881,-13.221577,1.591238,-41.632091,-25.896385,-4.704096,131.54,"Wed.","0.02",13.569985,-13.320859,-13.36248,8.0,-8.053503,5.098091,-14.210788,-6.615151,8.952159,-23.19506,8.938265,-5.194584,7.72,-50.077025,7.712904,-0.599011,-17.067887,-12.832481,44.96463,-9.011761,2.785167,11.760354,"sep.","67964"
"4328-28","1000008","-417.76",6.342732,-12.244432,-16.293957,6.638166,-6.079406,17.503607,579.0,-5.590346,1.778782,-2.56917,-1.856434,-3.525652,3.0,6.0,34.580284,23.61694,2.093064,3.4518,2.506538,-11.773148,"Central",49.578904,-0.910869,5.911714,1041.0,-8.492172,14.954082,12.731398,4.15263,-7.073277,-41.317594,-6.492434,24.47,"Wednesday","0.02",22.650045,19.213626,-21.301961,7.0,-4.45399,-4.492512,-13.584053,-6.257734,18.209942,8.918506,16.152553,-12.087345,-1.06,-30.431441,16.094527,-10.197649,-65.190672,-13.727606,-0.204531,-15.664325,0.106303,9.789924,"Jun.","22324"
"7771-57","1000009","$ 1795.93",-44.335398,0.609379,-65.092389,18.091115,-11.882348,22.783383,474.0,-7.261027,1.448608,5.272284,-1.023024,0.81464,4.0,7.0,-1.211544,11.211505,-20.137729,-6.253277,3.676914,-28.718638,"Central",6.272025,-5.396591,7.922255,782.0,-10.084146,10.055154,-2.245111,-0.901675,-4.81437,6.231265,-3.092489,85.87,"thu.","0.01%",19.479468,-33.98624,-1.235058,6.0,1.999468,-3.185897,-14.035707,-12.217231,7.960173,3.279698,21.183874,-2.220421,19.24,-1.443789,17.417586,-4.284287,-13.598029,-5.977134,-9.078887,-11.05701,0.675861,8.3586,"jul","59537"
"9935-98","1000003","$ 942.26",36.613537,14.165403,-9.533112,23.841712,2.783053,23.843437,543.0,-7.175829,5.900373,2.210758,-0.314846,-47.203963,4.0,7.0,-18.809914,-44.943989,-15.9203,-37.423375,18.887731,8.934106,"Central",37.923596,-4.292118,3.095669,811.0,-13.009575,11.042315,-3.011327,7.159539,-12.506718,9.798108,-6.354956,-35.07,"wednesday","-0.01",12.286236,34.571658,-8.741766,5.0,-0.120496,10.026433,-15.673418,-11.882753,6.936977,26.170854,8.737032,-7.648857,-40.73,10.744342,19.119692,26.895581,-6.068991,-16.640562,14.23163,-11.366621,-0.323985,10.982306,"August","53472"
"9481-04","1000001","$-718.19",-8.671972,-3.422683,64.01114,30.047097,-7.207109,20.956233,436.0,-4.391921,7.146608,1.97241,-6.76714,-10.493036,4.0,5.0,-5.731055,-25.213946,4.15852,2.359625,-0.122515,16.295894,"Central",-14.463217,-0.309928,5.171126,982.0,-5.809286,12.119773,2.492792,1.48162,0.35,-5.720973,-7.764366,-23.21,"thursday","-0.02",11.325783,40.73309,9.528431,3.0,0.200848,-15.168641,-13.752669,-13.444658,12.494119,36.312518,13.596881,-7.616178,42.22,-18.962872,40.083659,-2.43282,53.517938,-9.558134,25.782802,-11.092158,-0.724467,10.748335,"Jun","90328"
"8406-22","1000002","$ 432.45",12.1529,22.975946,-20.504118,-16.088042,-12.331689,11.200519,714.0,-1.499983,3.901533,-4.208505,11.858091,18.406885,5.0,7.0,18.352702,32.257629,18.851166,-6.907409,-0.111964,1.034645,"Central",-16.114842,-2.024792,5.04302,862.0,-1.271556,14.758899,-0.649884,5.039996,-2.824585,6.956213,-5.551158,-4.56,"Wed.","0.02",9.712523,-52.816915,2.922546,6.0,1.180718,-32.024446,-11.054719,-12.689182,0.37931,7.159667,15.793314,-2.926201,-47.26,-2.959039,17.488678,7.789864,35.084201,-15.339632,-54.346837,-12.337867,0.30924,7.558079,"May","33754"
"3873-39","1000001","$760.16",-6.787116,38.066122,21.79504,4.508681,-13.464944,8.664042,661.0,-6.51138,2.545893,10.33651,-3.47868,-19.048696,5.0,8.0,12.799144,-3.988279,11.429327,0.199338,-14.394799,0.86811,"Central",63.1717,-3.053324,3.509667,609.0,-5.496139,12.107053,-8.090508,4.017089,-13.171296,-11.320403,-12.240172,-7.79,"thu.","-0.0%",14.150396,-6.481851,-25.233986,3.0,-0.22399,19.477249,-12.759767,-12.783431,4.887863,23.485384,11.744747,0.964254,29.99,-4.485544,31.874804,0.409346,-19.069789,-10.20107,-138.114879,-12.156574,-3.006288,7.880098,"jul","45564"
"4188-62","1000009","-1062.33",-50.39161,-15.822369,15.034019,7.380436,-13.516996,11.170009,847.0,3.972827,12.506175,15.269815,10.996935,-20.374851,4.0,8.0,7.931682,31.518524,4.955224,-28.7029,-24.731588,1.484622,"Central",-8.282019,-2.302577,6.773402,809.0,-2.01756,11.330627,-18.261082,-0.914062,-0.407449,-6.32483,-1.878171,47.02,"wednesday","0.01",18.046126,-25.99058,-0.436917,7.0,-2.898728,-11.985421,-12.492909,-18.216127,14.047873,-1.448344,18.418573,-7.225414,-7.61,-24.612398,18.533039,-9.496802,71.779702,-10.679464,-2.233984,-13.008539,-1.445696,8.61162,"Aug","32659"
"4656-14","1000002","$1226.64",-38.725128,-10.677012,-4.555744,23.139885,-6.953515,16.520402,702.0,-2.928893,4.472163,-12.418074,-0.258407,26.658787,6.0,8.0,3.972439,-8.243624,16.849094,-3.948358,2.387815,27.546365,"Central",-15.081274,-4.603212,8.242228,628.0,-11.297158,13.618695,-1.379382,2.708717,-23.080406,-42.416128,-9.046029,4.75,"Wednesday","-0.01 %",10.79156,-11.989784,0.820085,6.0,0.751307,-14.25073,-11.337614,-6.839834,5.927946,-4.98452,16.151986,-9.52665,40.77,-15.943356,0.247874,-0.346825,89.936738,-10.344601,18.320807,-13.06336,4.364942,3.247757,"August","81476"
"5624-","1000009","$ -375.42",20.753188,-4.485684,-3.302922,-4.674906,-12.072966,19.957446,781.0,-7.942955,10.429521,3.216282,7.026456,11.572244,8.0,6.0,4.588102,-6.353475,-6.785637,-6.111091,10.109853,4.772391,"Central",-7.943778,-3.81571,4.714605,827.0,-14.35948,10.721183,-22.743936,-4.510009,-17.822185,-11.711771,-7.44453,-32.34,"wed","-0.01%",10.49612,30.64922,12.381616,4.0,-6.325713,-0.225238,-15.990653,-17.221538,6.158986,1.544163,21.645945,-3.906662,-31.45,3.979698,85.824506,2.779525,19.795331,-8.97551,25.049994,-6.370836,0.264503,2.386232,"jul","01288"
"8254-2","1000009","$ -1339.15",-0.121647,11.241896,8.735571,3.428932,-16.158156,5.747751,630.0,-5.149398,3.110652,10.834704,-4.756603,-0.950257,4.0,5.0,-4.709158,-8.103551,-8.050362,-17.905277,2.462796,26.500721,"Central",-31.583784,-3.936025,-0.111001,824.0,4.324694,10.891334,-5.371388,-3.185628,-1.957391,3.829577,-11.32454,-70.69,"wed","-0.0%",28.141155,0.513084,-16.953885,6.0,-0.049064,-15.948531,-9.943488,0.084186,12.926294,-12.362298,5.38718,-3.631912,-9.41,-25.853287,-1.519527,1.652617,0.734819,-13.842788,24.511126,-11.852725,-0.677141,9.360717,"August","28532"
